#mekkysi
mekkysi;bahenka živorodá;http://www.mikuska.borec.cz/prirodopis/poznavani/plzi/bahenka%20%C5%BEivorod%C3%A1.jpg;http://akvapedie.cz//images/2023.jpeg;http://www.biolib.cz/IMG/GAL/243440.jpg
mekkysi;hlemýžď zahradní;https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Grapevinesnail_01a.jpg/270px-Grapevinesnail_01a.jpg;http://wiki.rvp.cz/@api/deki/files/7297/=hlemyzd3.jpg;http://www.naturfoto.cz/fotografie/ostatni/hlemyzd-zahradni-21968.jpg
mekkysi;homolice středomořská;http://www.gastropods.com/Shell_Images/Conus/Conus_ventricosus.jpg;http://www.biolib.cz/IMG/GAL/172263.jpg;http://www.biolib.cz/IMG/GAL/95301.jpg
